id,log_change,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012
2230,-0.0641378,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2231,-0.13146314,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2232,0.56448078,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2233,-0.0952723,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2234,0.12675171,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2235,0.27854959,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2236,0.43721381,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2237,0.84397007,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2238,-0.06312788,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2239,0.47747978,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2240,0.38566248,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2241,0.73682224,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2242,-0.08594243,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2243,0.27193372,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2244,0.30207081,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2245,0.43721381,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2246,0.43721381,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2247,0.32659749,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
2248,1.07204526,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
2249,0.43721381,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2250,0.17589066,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2251,0.22757815,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2252,0.02761516,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2253,0.49070626,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2254,0.28768207,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2255,1.38985625,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
2256,0.46905621,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2257,0.17589066,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2258,0.22757815,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2259,0.08004271,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2260,0.84397007,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2261,-0.01861547,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2262,0.0202027,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2263,0.43892182,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2264,0.07410797,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2265,0.32621574,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
2266,0.01869214,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2267,0.06214821,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2268,0.47747978,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2269,0,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2270,1.01160091,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2271,0.02304766,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2272,0.117059,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2273,1.22167238,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2274,0.23457225,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
2275,1.34574826,0,,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2276,0.09851898,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2277,0.06899287,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2278,0.30886243,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
2279,0.10536052,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2280,0.51082562,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2281,-0.07191258,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2282,0.19845093,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2283,-0.39709686,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2284,0.07654007,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
2285,0.08499322,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
2286,-0.02777956,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2287,-0.02247286,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2288,-0.07829759,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2289,0.94725296,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2290,0.36564361,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
2291,0.42951226,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2292,0.53162876,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2293,0.11778304,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2294,-0.08661447,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2295,0.8873032,0,,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2296,1.09274717,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
2297,0.04580954,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2298,1.00181291,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2299,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
2300,0,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2301,0.13353139,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
2302,0.13353139,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
2303,0.62860866,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
2304,0.13353139,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
2305,1.04898705,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
2306,0.16989903,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2307,0.03708844,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2308,0.84915143,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2309,0.26103137,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
2310,0.37396645,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2311,0.2219307,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2312,0.155109,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2313,0.08701138,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2314,0.02304766,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2315,0.36054342,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2316,0.32789376,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
2317,0.17435338,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2318,0.51288535,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2319,-0.03710866,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
2320,-0.23758424,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2321,0.36054342,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2322,0.38576052,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
2323,0.43078292,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2324,0.66035736,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2325,1.08137048,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2326,-0.10146006,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2327,-0.2894288,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2328,0.22450317,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2329,0.39461152,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
2330,0.85483243,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2331,-0.04032187,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
2332,0.46654674,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2333,-0.6676701,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2334,-0.28995223,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2335,0.53329848,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2336,0.83832919,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2337,0.57321591,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2338,0.19287707,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2339,-0.06062463,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2340,0.07796154,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2341,-0.05001042,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2342,-0.10625697,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2343,0.35667495,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2344,0.09531018,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2345,-0.08149304,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2346,0.54654371,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2347,0.42227223,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2348,1.51412774,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2349,2.18122424,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2350,-0.27682548,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
2351,0.05556985,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2352,0.6742787,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2353,-0.03968774,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2354,0.64574494,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2355,-0.05995109,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2356,-0.41256431,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2357,0.88002455,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
2358,-0.14847885,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2359,0.12592679,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2360,0.66782937,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2361,-0.15575453,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2362,-0.10534385,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2363,-0.60778734,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2364,0.17402276,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2365,-0.00486619,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2366,0.03673808,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
2367,0.08594243,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2368,-0.13353139,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2369,0.23052366,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2370,0.07889394,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2371,0.63657683,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
2372,0.33510475,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2373,0.27578729,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2374,-0.13078516,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2375,1.15518264,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2376,0,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2377,0.040822,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2378,-0.04445177,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2379,0.44086704,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
2380,0.82098056,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2381,1.23676263,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2382,0.70682048,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2383,0,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2384,0.15283304,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2385,0.17768118,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2386,-0.10625697,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2387,0.88673193,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2388,0.0759859,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2389,1.15518264,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2390,0.04299449,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2391,1.06007863,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2392,-0.00873368,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2393,0.9693622,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2394,-0.05406722,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
2395,0.18637316,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2396,-0.08923114,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2397,-0.04423434,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
2398,-0.04225981,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2399,0.48183809,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2400,0.2894662,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2401,-0.14069988,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2402,0.21138935,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2403,-0.06453852,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2404,0.43671765,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2405,0.58260531,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2406,-0.04820211,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
2407,0.08647359,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2408,0.22778393,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2409,0.12516315,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2410,0.69941679,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2411,0.75350398,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
2412,0.05412278,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
2413,0,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2414,-0.08994823,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2415,-0.04225981,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2416,-0.19237189,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2417,-0.10625697,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2418,0.36054342,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2419,-0.27958487,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2420,0.1824142,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2421,1.09064412,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2422,-0.02061929,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2423,0.08022628,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2424,0.12260232,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2425,0.76285459,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2426,1.02232899,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2427,1.328186727,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
2428,0.05989815,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2429,0.58778667,0,,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
2430,0.09144808,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2431,0.1198012,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2432,0.11332868,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2433,0.05715841,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2434,0.04096136,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2435,1.09941819,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2436,-0.12883287,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2437,0.8131065,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2438,0.57300287,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2439,0.57536414,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2440,0.87445659,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2441,0.11653381,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2442,-0.12883287,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2443,0.67266865,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2444,1.24319352,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2445,0.2219307,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2446,1.13943428,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2447,0.01892801,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
2448,0.90295105,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2449,0.82848853,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
2450,-0.23605978,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2451,0.00873368,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
2452,-0.10179086,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
2453,-0.14784988,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2454,0.01257878,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2455,0.74381528,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2456,0.01892801,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
2457,1.733735628,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
2458,0.36564361,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2459,-0.1234442,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
2460,0.03226086,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2461,0.71314785,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
2462,0.23340005,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2463,-0.01169604,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2464,0.23366748,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
2465,-0.31952267,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2466,-0.09962984,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
2467,-0.04301738,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2468,-0.00486619,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2469,0.99763637,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2470,0.00865806,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2471,0.12479543,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2472,0.9693622,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2473,0.15080289,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2474,-0.00873368,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2475,0.08004271,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2476,1.06007863,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2477,0.68448912,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
2478,0.35534072,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2479,1.0192387,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2480,1.29928298,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2481,0.19287707,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2482,0.82320031,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
2483,0.82590667,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2484,0.11093156,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2485,0.0253178,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
2486,1.06007863,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2487,0.04445177,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
2488,-0.26043243,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2489,0.45953233,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
2490,0.00417537,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2491,0.52033973,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2492,-0.12943209,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
2493,0.15283304,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2494,-0.07654007,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2495,0.72677068,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2496,-0.10880286,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2497,0.73590904,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2498,0.54654371,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
2499,0.34032581,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2500,0.71562004,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2501,-0.30697087,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2502,0.24550046,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2503,-0.73396918,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2504,0.03822121,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2505,0.72391884,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
2506,0.00725517,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
2507,0.02898753,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2508,0.20763936,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
2509,-0.03509132,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2510,0.22450317,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2511,0.22450317,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2512,0.08594243,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
2513,-0.15487127,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
2514,-0.0317487,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2515,0.25131443,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2516,0.8375309,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
2517,1.04258445,0,,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2518,0.53162876,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
2519,0,0,,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2520,1.09253325,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2521,0.7503056,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2522,0.53593499,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
2523,0.45287838,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
2524,0.12783338,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
2525,0.06480847,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2526,0.43044952,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
2527,-0.11279549,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2528,0.1809432,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2529,0.11247798,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
2530,0.72273028,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
2531,0.09609583,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
2532,-0.58778667,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
2533,0.88673193,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2534,0.85605065,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
2535,0.16989903,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2536,0.02164447,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
2537,0.60872984,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
